cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,idntilrq,idntigrq,intincyq,intexpyq,nimyq,noniiayq,nonixayq,elnatryq,noijyq,roaq,roaptxq,roeq,roeinjrq,ntlnlsqr,elnatqr,iderncvq,eeffqr,astempm,iddivnir,ernastr,lnatresr,lnresncr,nperfv,nclnlsr,lnlsntv,lnlsdepr,idlncorr,depdastr,eqv,rbc1aaj,cblrind,idt1cer,idt1rwajr,rbcrwaj,asset2,ernast2,eq2,lnlsgr2
57626,0,3223293,3223305,0,1ST STATE BANK,Saginaw,MI,48604,3/31/2017,NM,,,4.237197356,0.258992737,3.978204619,0.479054388,2.707698716,0.130177823,0.834873771,0.834873771,1.267064143,9.040078936,,-2.09E-02,-833.3333333,,65.96194503,4.507153846,,91.275835,1.547075376,79.09787736,1.843650265,1.955899991,72.85042582,86.81068934,97.88623386,83.91872749,9.18881095,9.360234853,,10.55037788,10.55037788,11.80101421,230454,210044.5,21283,172245.5
22543,14261,3070152,170640,0,1ST STATE BANK OF MASON CITY,Mason City,IL,62664,3/31/2017,NM,,,3.135176906,0.338540229,2.796636676,0.355000178,1.988000994,0,1.065000533,1.065000533,1.065000533,8.270158511,,-0.34904014,0,,65.11627907,4.857166667,,95.98874515,1.331546023,59.83935743,0.854407576,2.225201072,37.8855986,43.23530563,43.68693863,87.62653124,12.26709673,12.61574472,,28.17713539,28.17713539,29.32267241,28169,27175.5,3627.5,11460
8426,10595,1830240,526519,1,1ST SUMMIT BANK,Johnstown,PA,15904,3/31/2017,NM,,,3.659388966,0.808385728,2.851003238,0.490779102,1.947271717,6.05E-02,0.925118607,1.038436576,1.360205656,11.59505758,,6.99E-02,173.255814,36.39534884,60.49476209,5.668477011,,95.76220579,1.270987741,468.2872102,0.148329895,0.271412012,49.3096019,55.81238424,58.76805885,88.34885407,9.070834368,9.116331437,,16.48426624,16.48426624,18.10468629,984557,942124.5,88175.5,491838
57869,0,,3309393,0,"1ST TRUST BANK, INC.",Hazard,KY,41701,3/31/2017,NM,,,3.916965867,0.651383974,3.265581893,0.357038779,2.359064444,0.407578515,0.436924168,0.436924168,0.663537822,5.615799675,,4.19E-02,1250,32.85,68.77376426,5.02702,,95.00101452,0.904303309,42.04878049,1.818572435,2.150605317,75.1618255,84.66168042,113.3619759,88.77903808,7.75091406,8.110897054,,10.4422124,10.4422124,11.3657426,245351.5,230893,19089,190921
31249,6607,4498726,350572,1,1ST UNITED BANK,Faribault,MN,55021,3/31/2017,NM,,,3.657366257,0.240802581,3.416563676,0.906457859,2.377166144,0.112327631,1.567362293,1.567362293,1.567362293,13.67755172,,0,,,58.59626529,5.021903226,,92.37019765,1.073588088,,0,0,46.3453645,52.67922985,53.10613867,87.97654147,11.55390258,8.757684409,,13.86790023,13.86790023,14.70828146,153123.5,141194.5,17547,74889.5
9751,0,3304352,340256,0,21ST CENTURY BANK,Loretto,MN,55357,3/31/2017,NM,,,4.004394397,0.396594342,3.607800055,-0.737176832,2.487844357,8.87E-02,0.03058825,0.03058825,3.47E-02,0.237119004,,5.51E-02,212.195122,2.951219512,95.27528309,7.223436364,,93.06550144,0.537944158,89.82957669,3.563149244,0.598849708,76.04413915,89.94034045,111.529701,84.54953447,12.76149101,13.20483862,,18.51258746,18.51258746,19.10192599,392307.5,364100,50607.5,297631
91005,0,4754758,455253,0,5STAR BANK,Colorado Springs,CO,80914,3/31/2017,NM,,,4.895723304,0.3979464,4.497776904,0.367045401,2.641791743,1.17E-02,1.253097676,1.253097676,1.994202085,9.012947705,,0,,,54.6277666,5.760125,,95.4514876,0.955416447,197.7848101,0.342874504,0.483058556,70.30175126,84.82616864,91.47982379,82.87743322,16.65057182,18.00560896,,21.59064497,21.59064497,22.49854736,171096,162836,23788,132543
27831,358,4523459,671370,0,A J SMITH FEDERAL SAVINGS BANK,Midlothian,IL,60445,3/31/2017,SA,,,2.654990418,0.276204648,2.37878577,0.29408064,2.062511873,0.246711947,0.132237603,0.132237603,0.177632602,0.919745354,,0.415837361,106.8376068,1.837606838,82.93650794,5.362184211,,92.31950845,0.748737124,55.16556291,0.791605934,1.357254571,54.19089825,64.62546016,66.62141616,83.85379092,14.3480416,13.87572655,,34.21023598,34.21023598,35.23138216,202665.5,186818,29138.5,112544
35029,0,2775142,2775151,0,AB&T,Albany,GA,31708,3/31/2017,NM,,,4.352773722,0.374683952,3.97808977,0.809072047,3.212798998,0,0.730774752,0.730774752,1.143140504,6.07062522,,-6.17E-03,0,,73.75674056,4.460114286,,88.49805258,1.457091639,,0,0,82.40147594,99.65756078,102.8093704,82.68462051,11.78573259,8.877886205,,10.47758561,10.47758561,11.741759,153262,136648.5,18449.5,129716.5
32257,8059,,762773,0,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,3/31/2017,SA,,,3.616222825,0.323180779,3.293042045,1.040104966,3.661870317,7.80E-02,0.205472497,0.205472497,0.383867223,1.208501669,,0,,,88.798764,2.7663,,93.36980403,1.03299293,762.3188406,0.110858066,0.135506677,80.96494716,98.91892688,121.4803565,81.84980339,17.17577028,14.96259449,,24.89718918,24.89718918,26.1857514,251128.5,235162.5,42697.5,200460.5
30332,5179,,114774,0,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,3/31/2017,SB,,,3.246511778,0.614379719,2.632132059,2.286060659,3.833192619,0,0.531105001,0.531105001,0.802430383,2.526084569,,0,,,82.68991283,3.301047619,,89.49539829,1.442894951,58.93970894,1.400709731,2.448086319,55.86826693,72.93734345,75.45835363,76.59761692,21.0813306,19.75781594,,33.53011508,33.53011508,34.81791461,69289.5,61851,14568,39890
30619,5642,,416272,0,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,3/31/2017,SB,,,4.153205267,0.591720105,3.561485162,0.308269056,2.993867274,4.18E-02,0.606088314,0.606088314,0.606088314,5.658191574,,-1.79E-02,-400,,82.20946915,4.042947368,,93.55602999,1.642094901,225.1533742,0.652207873,0.729322804,57.23416996,78.78891059,82.2405956,72.64241825,10.77770256,10.67866223,,21.57761619,21.57761619,22.83696912,76556.5,71655.5,8200.5,44676.5
19795,16035,3612794,198149,0,ABBYBANK,Abbotsford,WI,54405,3/31/2017,NM,,,4.205002394,0.572036247,3.632966147,0.495962921,2.391703976,0.159870832,0.873839432,0.873839432,1.330743002,9.708713368,,6.80E-02,308.7719298,28.78947368,61.23069724,4.47058,,93.23175069,1.243562404,120.593318,0.793409356,1.031203407,74.3767028,84.69401271,92.57572256,87.81813545,8.954542811,9.174561765,,11.24455526,11.24455526,12.41890743,440355.5,410463.5,39634.5,335432.5
11694,11442,1143641,4839,0,ABC BANK,Chicago,IL,60644,3/31/2017,NM,,,4.664848074,0.649647582,4.015200492,0.625926487,3.105650575,0.359727866,0.967919769,0.99284891,1.002441653,8.664259928,,0.693504275,72.63922518,2.699757869,69.90553306,3.963337209,,95.18317603,2.04738456,91.76492262,1.727461295,2.23111893,69.91553395,89.44107072,105.8691036,78.16938392,11.41245192,12.14998659,,15.590031,15.590031,16.848198,333585.5,317095,38226,238210.5
26549,0,,117672,0,ABINGTON BANK,Abington,MA,2351,3/31/2017,SM,,,3.872790865,0.500312695,3.372478169,0.33067767,2.923424709,2.63E-02,0.368720234,0.368720234,0.576491159,4.217220316,,0,,,82.90456432,5.836,,94.91161183,0.883567467,130.6886228,0.476924834,0.676085988,69.91875143,81.81370092,84.29102615,85.46093215,8.581077222,8.952961251,,13.58499372,13.58499372,14.66290324,136689,129519,11951,101323
19600,0,2107707,535753,1,"ACADEMY BANK, NATIONAL ASSOCIATION",Colorado Springs,CO,80920,3/31/2017,N,,,4.067588059,0.575393735,3.492194325,5.855600571,6.665606592,0.869805123,0.932503575,0.932503575,1.529407341,5.590849954,,0.74488654,174.9271137,4.825072886,73.42475612,1.768789555,,92.29158597,1.457066774,170.794322,0.638915762,0.853111952,66.42804664,89.38721993,97.32421301,74.31492633,16.13789881,16.73672296,,21.36438556,21.36438556,22.61734444,1103695.5,1014262,184086.5,736756.5
4061,13760,1055708,266253,0,ACB BANK,Cherokee,OK,73728,3/31/2017,NM,,,5.306526791,0.66833751,4.63818928,0.444314429,2.106253895,0.50875698,2.136779314,2.140171027,2.140171027,25.43713782,,-0.245797488,-254.2372881,,43.39757316,5.635619048,,92.83384595,1.690289912,271.9532554,0.556832393,0.621536929,80.05627472,93.0697446,100.3208318,86.01750769,8.675262784,8.903370483,,10.06950735,10.06950735,11.32235581,117934.5,109525.5,9922.5,96014
58727,0,3637939,3614837,0,ACCESS BANK,Omaha,NE,68114,3/31/2017,NM,,,4.419023485,0.478085308,3.940938177,0.461729108,2.886424207,0.233333693,0.734272738,0.730865325,1.061730034,6.56101075,,0,,,68.94721321,5.240435484,,94.56582961,1.434046978,,0,0,80.81050885,98.07663574,122.8104887,82.39527003,11.23244498,11.19111015,,11.72237233,11.72237233,12.9540662,323999.5,306221.5,36092,261627.5
35189,0,3109904,2859903,0,ACCESS NATIONAL BANK,Reston,VA,20191,3/31/2017,N,,,4.0443509,0.558582329,3.485768571,1.689610976,3.140190032,0.395561098,0.992575813,0.992575813,1.454534667,12.72272925,,1.341922219,38.03314317,1.778864439,62.85811346,5.246153558,,94.70416349,1.237681342,261.7658276,0.374378089,0.47282006,78.19982966,93.63173295,123.9555537,83.51851151,7.940613526,7.908499669,,9.356460664,9.356460664,10.57166652,1415710.5,1340536.5,110448,1097232
58562,0,4556381,3535848,0,ACCESSBANK TEXAS,Denton,TX,76201,3/31/2017,NM,,,4.440133635,0.572920469,3.867213166,0.320656684,2.994562418,9.94E-02,0.601562539,0.601562539,0.911619002,5.487565346,,1.65E-02,750,76.3,74.76017201,5.557607143,,95.12958429,0.885324145,1790,0.168687706,4.95E-02,77.26700211,86.6798352,98.86692075,89.14068876,10.71793488,10.90179144,,14.07324498,14.07324498,15.00873208,301880.5,287649,33093,242014
7506,12499,1117464,5210,0,ACNB BANK,Gettysburg,PA,17325,3/31/2017,NM,,,3.776709157,0.383196407,3.39351275,0.636187888,2.529572796,0,0.904125941,0.904125941,1.227499452,10.81838731,,2.10E-02,0,75.91836735,67.32829791,4.572096654,,91.97280416,1.484350569,288.4968387,0.405563406,0.514511901,76.33153751,93.83203333,97.2405271,81.3491244,8.311529286,8.854267387,,12.6827648,12.6827648,13.93795416,1212220.5,1114833,101309,931311
18489,12279,5006472,463650,0,ADAMS BANK & TRUST,Ogallala,NE,69153,3/31/2017,SM,,,5.086344281,0.536844609,4.549499672,0.877086194,3.464490468,0.177695385,1.136225297,1.136225297,1.496741895,10.31067698,,-0.639178381,-31.13772455,,67.41660202,4.270871951,,93.53090918,1.642825443,312.3072271,0.543957009,0.526028635,88.28165266,103.7806784,123.2737842,85.06559608,11.17439033,11.20951895,,9.137154542,12.27340584,13.52790636,702325.5,657918.5,77395.5,627055
90140,12033,,343903,0,ADAMS COMMUNITY BANK,Adams,MA,1220,3/31/2017,SB,,,3.869860973,0.559389618,3.310471355,0.379066773,2.76702405,9.80E-02,0.379507928,0.380700681,0.522850721,3.657591366,,0.119142673,100.8403361,6.369747899,81.47165259,5.287215054,,90.84238506,0.771192238,103.6789298,0.747796978,0.743827352,81.11980411,96.95009759,101.694159,83.6717096,10.42258562,9.22386409,,14.00209547,14.00209547,15.14892355,489623.5,444770.5,50962.5,399521
14311,0,1053870,9553,0,ADAMS COUNTY BANK,Kenesaw,NE,68956,3/31/2017,NM,,,3.71152617,0.936965698,2.774560473,0.149058609,1.431940083,0,1.331753149,1.011643677,1.009200093,12.58741259,,-4.08E-03,0,,51.85840708,9.9819375,,94.92458253,1.043930335,647.7419355,0.114581964,0.161164544,59.58950855,86.51201265,95.61369139,68.88003957,8.243640075,8.716196341,,12.01929716,12.01929716,12.88577051,163694,154114.5,13156,97970.5
32304,8120,,312570,0,ADAMS COUNTY BUILDING AND LOAN COMPANY,West Union,OH,45693,3/31/2017,SA,,,4.457590975,0.605351861,3.852239114,0.120817242,3.175767513,0,0.569567,0.569567,0.569567,3.086636268,,0,,,84.79262673,5.7425,,93.93992164,1.400658309,26.59574468,4.140182847,5.266475243,61.29299086,75.64880984,75.64880984,81.02307357,18.71571615,18.78858524,,26.03182199,26.03182199,27.22813734,23175.5,21805.5,4276.5,14211
58697,18056,4564724,3603765,0,ADAMS DAIRY BANK,Blue Springs,MO,64014,3/31/2017,NM,,,4.205003386,0.674315858,3.530687528,0.516954052,2.697003707,0.051015203,0.642791552,0.642791552,0.938679727,6.746385865,,0,,,73.15498155,7.496823529,,90.90281374,1.14311369,182.8729282,0.853694898,0.625086338,67.38147921,85.32550376,98.45340732,78.96991667,8.868069614,9.996281277,,13.43807653,13.43807653,14.62000833,117612,105588.5,11206,82002.5
9812,0,,332756,0,ADAMS STATE BANK,Adams,NE,68301,3/31/2017,NM,,,3.706953749,0.582154399,3.124799349,0.283406547,1.838093889,0,1.368448754,1.368448754,1.400838074,7.313642757,,4.97E-02,0,43.25,56.75,6.29675,,94.25298765,0.895800933,9600,5.96E-03,9.33E-03,63.25088339,91.15408823,95.16157936,69.3889705,18.4599198,18.83976231,,26.82786909,26.82786909,27.65395979,49399,46723,9243,32209.5
28380,1473,2467474,101671,0,ADIRONDACK BANK,Utica,NY,13501,3/31/2017,SM,,,3.485971246,0.332809984,3.153161262,0.596498123,2.868066456,6.62E-02,0.475109014,0.475109014,0.603463072,6.656327868,,0.244294358,45.86206897,4.64137931,81.07157924,4.714051136,,91.82051242,0.659952537,37.29415946,1.042941014,1.769586838,57.11358571,66.97166407,77.26093599,85.28022486,6.982992094,7.087897651,,14.08266017,14.08266017,14.86695449,804026,749977.5,57389,474837
27015,13964,4184177,541307,0,ADMIRALS BANK,Boston,MA,2116,3/31/2017,SA,,,5.650546062,0.99910609,4.651439972,1.763653352,7.941814096,-3.62E-02,-3.711000238,-3.711000238,-1.756813699,-32.87742382,,0.162608569,-31.09243697,-15.42016807,125.7587796,3.433669355,,94.92924667,0.618504136,71.02248621,0.553578768,0.87085678,63.17397687,82.69254418,145.3759803,76.39621866,10.40667019,10.9079753,,14.83105302,14.83105302,15.49562279,409377.5,385945,46208,292727.5
8251,0,1399505,94858,0,ADRIAN BANK,Adrian,MO,64720,3/31/2017,SM,,,4.15176716,0.47928048,3.672486679,0.512710357,1.842376779,5.63E-02,2.067743969,2.067743969,2.067743969,20.66805111,,9.42E-02,95.23809524,35.9047619,46.44886364,4.659806452,,93.28713639,1.152203237,49.75728155,1.441289269,2.315647482,60.87404987,67.83485432,70.62598387,89.73860191,9.999723095,10.14504946,,14.89322287,14.89322287,15.94812947,141990.5,133533.5,14205.5,89196.5
8822,0,1125254,293352,0,ADRIAN STATE BANK,Adrian,MN,56110,3/31/2017,NM,,,4.348441258,0.339574589,4.00886667,0.190798514,2.389524253,9.09E-02,1.571816334,1.571816334,1.571816334,16.64862264,,-3.52E-02,-333.3333333,,58.96860987,3.684416667,,96.55531179,0.862118348,1037.931034,0.065591568,8.31E-02,78.28692918,92.4270341,93.71835486,84.70133219,9.427091579,9.56600614,,11.25893077,11.25893077,12.08288851,44025.5,42406,4156.5,34105.5
18152,15877,1066928,438050,0,ADVANTAGE BANK,Oklahoma City,OK,73141,3/31/2017,NM,,,5.406209788,0.280114497,5.126095291,0.711598567,4.902848842,0.248080234,0.339478215,0.339478215,0.339478215,2.750776962,,3.65E-02,950,22.5,89.29845422,1.9139375,,93.15383862,1.113647195,38.4083045,2.26953597,2.899495849,64.3715508,73.58980102,76.26167863,87.47346766,12.41713745,12.52965599,,14.99763351,14.99763351,15.87323499,61270.5,57119.5,7561.5,43794
57072,0,,2927615,0,ADVANTAGE BANK,Loveland,CO,80538,3/31/2017,NM,,,5.26472551,0.606250259,4.65847525,0.135327981,2.938344788,0.359914844,1.284176164,1.278417526,1.278417526,12.93117571,,0.131410937,333.3333333,15.22666667,63.21080741,6.852707317,,94.81066767,0.81844039,188.0880881,0.621082641,0.435136748,81.04470015,94.91740205,100.2209488,85.38444838,9.943372924,9.859195641,,12.62755043,12.62755043,13.4970915,277843.5,265237,27468.5,228291.5
10375,14584,3155273,189549,0,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,3/31/2017,NM,,,3.578003376,0.381938875,3.196064502,0.53596615,2.104372355,0,0.945895628,0.947813822,1.385049365,8.148170602,,0,,,60.35598706,5.038285714,,92.7349155,1.252337447,,0,0,65.50768402,76.89357064,79.42399917,85.19266757,11.84997732,11.78014579,,16.01955402,16.01955402,17.15632547,141800,130911,16494.5,93989.5
34885,14544,3823291,965789,0,AFFILIATED BANK,Bedford,TX,76021,3/31/2017,SA,,,5.490629117,0.726071684,4.764557433,1.67905984,4.037197682,0.18951014,1.32657098,1.32657098,2.024599995,13.6825645,,0.552661901,37.73584906,4.408805031,64.58164915,3.329202128,,95.69029702,1.284539729,184.9137931,1.013436866,0.694669504,89.5459266,125.6572546,147.3004334,71.26204285,9.896627203,10.17633036,,11.42818135,11.42818135,12.67926297,633211.5,607653.5,61392,575397
57264,0,3118456,3118447,0,AFFINITY BANK,Atlanta,GA,30328,3/31/2017,NM,,,4.210901348,0.805873546,3.405027803,0.195672683,2.289059801,0,0.646030446,0.646030446,1.023399192,9.655332482,,-5.18E-02,0,,69.10454759,10.02022222,,92.0786114,1.236368396,610.8545035,0.993176761,0.202399817,78.09688556,95.15462943,95.48229659,82.07365845,6.462117348,4.817389067,,5.136966372,5.136966372,6.236438459,257573,235769,17234,208382
35267,14939,1562176,2909330,0,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,3/31/2017,SA,,,0.958045587,1.60E-02,0.942078161,15.17833038,7.343192249,0,5.279419264,5.279419264,8.543060263,5.537290189,,,,,46.22356495,3.2806,,77.3974273,,,0,,0,0,,1.524111443,95.2843992,91.0892883,,467.6651163,467.6651163,467.6651163,33337,25051,31784.5,
3304,0,3183959,1006951,0,AIMBANK,Littlefield,TX,79339,3/31/2017,NM,,,4.351720187,0.525841132,3.825879055,0.8190782,2.933248264,0.292859969,1.174693877,1.174693877,1.174693877,12.2547207,,2.39E-03,15750,789.25,65.42727369,4.796639344,,94.05993495,1.774324429,284.569378,0.540565173,0.623512073,75.01848403,84.06045195,101.7788473,89.24349357,9.5418582,9.119002427,,11.0047806,11.0047806,12.260329,860479.5,805566.5,82482.5,668390
