cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,idntilrq,idntigrq,intincyq,intexpyq,nimyq,noniiayq,nonixayq,elnatryq,noijyq,roaq,roaptxq,roeq,roeinjrq,ntlnlsqr,elnatqr,iderncvq,eeffqr,astempm,iddivnir,ernastr,lnatresr,lnresncr,nperfv,nclnlsr,lnlsntv,lnlsdepr,idlncorr,depdastr,eqv,rbc1aaj,cblrind,idt1cer,idt1rwajr,rbcrwaj,asset2,ernast2,eq2,lnlsgr2
15345,0,3048991,77253,0,THE HONDO NATIONAL BANK,Hondo,TX,78861,9/30/2016,N,,,3.823346123,0.382160903,3.44118522,0.525421173,2.5329266,0,1.265637166,1.265637166,1.265637166,12.7640075,,5.91E-02,0,40.31578947,66.68116572,4.704307692,,95.1991628,0.926222403,,0.183546995,0,51.85958859,57.833385,61.79388885,89.67067827,9.920531101,9.327506038,,15.35901737,15.35901737,16.16119258,242091.5,230269.5,24005,128685.5
7526,11345,1144107,465618,0,THE HONESDALE NATIONAL BANK,Honesdale,PA,18431,9/30/2016,N,,,4.130108271,0.347227725,3.782880546,0.803341902,2.537904622,6.56E-02,1.315513352,1.315513352,1.722102723,8.600997947,,9.42E-02,93.45794393,25.47663551,57.55003032,4.545858209,,92.92155398,1.85090933,329.5703125,0.420261186,0.561612882,73.44605964,88.17606319,90.53514514,83.29478203,15.39321508,15.1141963,,18.58487633,18.58487633,19.84115212,609952,567927,93291.5,454152.5
12585,0,1992661,877958,0,THE HOPETON STATE BANK,Hopeton,OK,73746,9/30/2016,NM,,,4.012988094,0.416285072,3.596703022,0.441677613,3.54865117,0,0.167532888,0.167532888,0.18276315,1.383212826,,4.01E-02,0,12,95.10204082,4.486666667,,92.02451709,1.039725356,5300,7.43E-03,1.96E-02,37.47771174,42.82258065,51.27305992,87.51857355,11.75705795,10.65156238,,16.4881723,16.4881723,17.11192185,26263.5,24022,3181,9985
4693,0,1062863,998358,0,"THE HOWARD STATE BANK, HOWARD, KANSAS",Howard,KS,67349,9/30/2016,NM,,,3.509420781,0.230125953,3.279294828,0.37838477,2.814236727,0,0.67793938,0.67793938,0.709471444,6.45100797,,-1.89E-02,0,,79.86577181,2.939823529,,96.60443804,2.951833422,1053.448276,0.260119655,0.280206773,40.19448947,45.04540868,45.8682498,89.23104628,10.64889849,10.09176092,,22.579105,22.579105,23.84218065,50742,48669,5332.5,21202.5
6560,0,1068191,12311,0,THE HUNTINGTON NATIONAL BANK,Columbus,OH,43216,9/30/2016,N,,,3.551071417,0.286955164,3.264116253,1.182517749,2.892769135,0.240834962,0.801290913,0.794485464,1.014916519,8.097426527,,0.369268411,92.42015889,4.840987158,68.69335001,6.578207665,,90.36361911,0.882460139,115.815724,0.599759959,0.761951925,68.77782839,86.77298164,91.76292366,79.12193972,10.43577171,10.2600067,,9.980997126,10.77947306,12.77128738,87140172,79335042,8549827.5,61493481
4241,9416,2107499,237954,0,THE IDABEL NATIONAL BANK,Idabel,OK,74745,9/30/2016,N,,,3.99957306,0.689934892,3.309638168,0.550553608,2.316234409,0,1.391043731,1.48877514,1.48877514,15.15880255,,0.185222147,0,14.72413793,62.47803163,4.358714286,,96.03175904,1.957683671,3257.894737,0.149945921,6.01E-02,50.80135033,67.56167727,76.96987002,75.19255351,9.985742847,9.173309494,,17.6628096,17.6628096,18.92034044,122785.5,117112.5,12059,62627.5
14907,14534,,504647,0,THE INTERNATIONAL BANK OF AMHERST,Amherst,WI,54406,9/30/2016,NM,,,3.985755257,0.152498462,3.833256795,0.430492086,2.371017948,5.30E-02,1.668984701,1.668984701,1.668984701,11.87768809,,0,,,57.92880259,4.657538462,,95.70753782,1.002763297,214.6341463,0.360044923,0.467196536,57.39413358,67.02347201,68.14456036,85.63288631,14.13754377,14.16263503,,26.02923264,26.02923264,27.10109622,60396,57705.5,8486.5,34521
11317,0,3217180,233442,0,THE IUKA STATE BANK,Salem,IL,62881,9/30/2016,NM,,,4.4636757,0.824653298,3.639022402,0.237095129,2.904415327,0.109428521,0.439355512,0.442273605,0.688487778,5.41521284,,7.66E-02,171.4285714,12.42857143,78.54500617,4.197238095,,95.00238252,1.171062712,89.446186,1.284291257,1.309237168,81.95865762,108.4147494,125.939227,75.59733158,8.179982301,8.153016096,,9.961304588,9.961304588,11.14427861,87728.5,83429,7165,73117
3275,10209,1104503,924058,0,THE JACKSBORO NATIONAL BANK,Jacksboro,TX,76458,9/30/2016,N,,,3.989661825,0.214129553,3.775532273,0.951072297,3.250582715,6.19E-02,1.227925535,1.276781988,1.276781988,11.77751906,,7.93E-02,152,31.68,71.59253945,4.4024,,95.12208217,1.418752203,130.5084746,0.58728297,1.087095844,50.82227876,57.93044035,60.90362877,87.72983331,11.02993409,10.14095988,,17.84185481,17.84185481,19.09200872,245617.5,233503.5,26627,126027
2244,13798,1104978,785857,0,THE JAMES POLK STONE COMMUNITY BANK,Portales,NM,88130,9/30/2016,NM,,,4.948444962,5.24E-02,4.896024994,1.099917934,3.950570297,0.171267498,1.421520237,1.421520237,1.421520237,13.52617641,,1.602469379,21.07728337,1.960187354,71.26673532,3.26915625,,90.50882777,1.836365531,142.0512821,1.41473813,1.292748298,49.53973216,59.19035137,59.81026902,83.695621,10.56226282,10.53180893,,18.50310632,18.50310632,19.75735553,210197.5,190767,22090.5,106585.5
