cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,idntilrq,idntigrq,intincyq,intexpyq,nimyq,noniiayq,nonixayq,elnatryq,noijyq,roaq,roaptxq,roeq,roeinjrq,ntlnlsqr,elnatqr,iderncvq,eeffqr,astempm,iddivnir,ernastr,lnatresr,lnresncr,nperfv,nclnlsr,lnlsntv,lnlsdepr,idlncorr,depdastr,eqv,rbc1aaj,cblrind,idt1cer,idt1rwajr,rbcrwaj,asset2,ernast2,eq2,lnlsgr2
11706,12404,1204083,338945,0,1ST COMMUNITY BANK,Sherrard,IL,61281,6/30/2018,NM,,,3.960595432,0.570594257,3.390001175,0.104448267,2.715654952,1.84E-02,0.466945195,0.466945195,0.473089211,5.017329592,,0,,,84.6743295,3.738941176,,91.17554514,0.990699993,85.10242086,0.844844404,1.164126688,71.85425254,84.07488541,96.66031746,85.46458576,9.54501117,10.24473534,,13.07268656,13.07268656,13.99463374,65104,59587,6059,46045
27552,10064,2784920,1412619,0,1ST CONSTITUTION BANK,Cranbury,NJ,8512,6/30/2018,NM,,,4.798711005,0.629223111,4.169487895,0.711986638,3.583001974,7.86E-02,0.707184136,0.708840894,0.964345181,6.080480922,,1.14E-02,937.5,124.0833333,76.30206365,6.434314136,,93.77454323,0.934664756,95.34387973,0.837460149,0.980309128,73.29037539,94.10005245,96.87468742,77.885584,11.26706126,11.25224939,,11.60088798,11.60088798,12.37373485,1144403.5,1073705,133410.5,843892
34393,0,2531553,2531562,0,1ST EQUITY BANK,Skokie,IL,60076,6/30/2018,NM,,,4.274102842,0.861611596,3.412491246,0.125224698,2.128819858,0,1.228009937,1.228009937,1.244167963,8.279148936,,0,,,63.11377246,8.257,,95.09204311,1.238338582,22.81585286,4.609220459,5.427535801,83.87126075,108.9689627,117.8983359,76.96802713,14.82580437,14.80801992,,18.55008776,18.55008776,19.80149259,99022,94242,14687.5,84454.5
57611,0,3203987,3203996,0,1ST EQUITY BANK NORTHWEST,Buffalo Grove,IL,60089,6/30/2018,NM,,,3.985807361,1.186840902,2.798966459,0.259903,2.385538254,0,0.501241501,0.501241501,0.501241501,2.46364414,,0,,,82.63665595,10.60675,,93.77283334,1.151575379,14.43223443,6.434581752,7.979189805,79.71339006,100.2311659,114.6013351,79.52954487,20.21118627,19.94093298,,27.49543079,27.49543079,28.74595184,43093,40443.5,8767.5,34270
31410,6903,3834710,535575,0,"1ST FEDERAL SAVINGS BANK OF SC, INC.",Walterboro,SC,29488,6/30/2018,SA,,,4.2399103,0.225474999,4.014435302,0.935959735,4.471292794,-0.185338561,3.12295476,3.12295476,0.444812547,42.37328094,,-0.531820325,46.51162791,,94.51518119,3.269592593,,94.18094904,1.67232223,270.6896552,0.501818099,0.617800569,73.19747618,81.9578149,82.84040357,89.3111612,7.573715153,9.874333053,,17.97252689,17.97252689,19.23543819,86328.5,81605.5,6362.5,64683.5
1673,0,,526452,0,1ST FINANCIAL BANK USA,Dakota Dunes,SD,57049,6/30/2018,NM,,,21.477546,2.49887667,18.97866933,2.730297276,14.69515773,2.309695312,1.53417278,1.53417278,2.173511868,6.641385404,,4.827735304,62.41654454,1.211529067,76.62362145,1.817030137,,86.71699718,4.994478575,194.6229961,1.976430002,2.566232498,72.77387759,103.2203426,390.4161004,70.50342573,23.29437167,23.37642687,,26.54437866,26.54437866,27.83283564,663810.5,575298.5,153341.5,508810
6646,8805,,480723,0,1ST NATIONAL BANK,Lebanon,OH,45036,6/30/2018,N,,,4.225333208,0.757016496,3.468316712,2.211841665,4.910384874,8.91E-02,0.325270833,0.325270833,0.325270833,3.396867333,,3.28E-03,3700,172,92.21719457,2.502911765,,90.14089472,0.906676874,70.97378277,1.168638879,1.2774814,73.01260884,84.96297664,92.24636444,85.93461733,9.328546751,8.831082107,,12.35476967,12.35476967,13.4614078,166015.5,149006,15897,121773.5
57633,0,4347208,1018927,0,1ST SECURITY BANK OF WASHINGTON,Mountlake Terrac,WA,98043,6/30/2018,SB,,,5.303303297,0.744405064,4.558898234,1.94802657,4.203926675,0.165523406,1.625333173,1.625439844,1.894323421,13.46168492,,8.81E-03,2250,280.05,66.65883735,3.368196429,,94.6396351,1.220573483,1845.454545,5.54E-02,6.61E-02,82.74405018,105.9416884,125.2130729,78.10339008,11.77947785,12.23078527,,14.32429587,14.32429587,15.57467715,1087459.5,1029547,131306,908045.5
9087,10250,1199602,991340,0,1ST SOURCE BANK,South Bend,IN,46601,6/30/2018,SM,,,4.496449097,0.659981427,3.83646767,1.633785777,2.990023956,0.311569978,1.483595723,1.483595723,1.85674233,12.85647725,,1.18E-02,3416.312057,237.751773,57.94106583,5.36274618,,91.68678465,2.124706429,280.9716047,0.582430985,0.756199699,75.11183153,92.87738888,108.9238053,80.87203187,11.37708029,10.66253443,,11.75774747,11.75774747,13.0158729,6184164.5,5681372,713632.5,4773890.5
57626,0,3223293,3223305,0,1ST STATE BANK,Saginaw,MI,48604,6/30/2018,NM,,,4.651301419,0.366177153,4.285124266,0.492914356,2.959050944,0.101712486,1.081281969,1.081281969,1.369206545,11.54987255,,1.225241021,11.20689655,1.620689655,66.79618509,4.133645161,,91.63707733,1.314448425,89.19786096,1.234168078,1.473632228,73.2946786,87.9876715,90.97222559,83.3010777,9.540123144,9.534042644,,10.62122684,10.62122684,11.70633544,255622.5,234859,23931,189350.5
22543,14261,3070152,170640,0,1ST STATE BANK OF MASON CITY,Mason City,IL,62664,6/30/2018,NM,,,3.310548679,0.339922409,2.97062627,0.388719924,1.972393687,0,1.310130113,1.310130113,1.310130113,10.46879494,,0,,,60.0877193,5.5252,,98.19373054,1.229670766,67.39130435,0.727575472,1.824672749,36.05299356,41.34495641,41.80482686,87.20046333,12.67284442,13.75728401,,30.41286606,30.41286606,31.4050248,27783.5,27065,3477,9926.5
8426,10595,1830240,526519,1,1ST SUMMIT BANK,Johnstown,PA,15904,6/30/2018,NM,,,3.82292489,0.942666761,2.880258129,0.522347225,1.99120625,2.72E-02,1.106045024,1.137444069,1.299270809,12.86916242,,1.02E-02,538.4615385,255.7692308,60.67880795,5.792320225,,95.71575304,1.151771481,222.331567,0.301251269,0.518042263,48.89494323,55.79877937,59.53953157,87.62726314,8.887591377,9.476279752,,17.56177742,17.56177742,18.96401274,1030732,987411.5,91101.5,508884
57869,0,,3309393,0,"1ST TRUST BANK, INC.",Hazard,KY,41701,6/30/2018,NM,,,4.269231435,0.92027193,3.348959505,0.396878797,2.562840817,8.68E-02,0.673247838,0.673247838,0.858029465,8.056917604,,7.93E-03,1350,147,73.06459001,5.143469388,,93.47498314,0.896750753,49.75450082,1.642661588,1.802351021,79.98135143,91.51151969,132.9120017,87.40030949,8.339086617,8.541870884,,10.94775314,10.94775314,11.89467564,248942.5,231236,20802,201743.5
31249,6607,4498726,350572,1,1ST UNITED BANK,Faribault,MN,55021,6/30/2018,NM,,,3.768563604,0.25654541,3.512018194,0.780928894,3.025071928,0.164406083,0.854911632,0.854911632,0.854911632,7.072825163,,0,,,68.29268293,4.682935484,,92.6631352,0.670529921,146.3722397,0.479434598,0.458099105,47.34761075,53.94322757,54.69744716,87.77304007,12.02306246,10.19122259,,17.08260648,17.08260648,17.63323721,145980,135648.5,17645,70058.5
9751,0,3304352,340256,0,21ST CENTURY BANK,Loretto,MN,55357,6/30/2018,NM,,,4.10879176,0.711721792,3.397069968,0.247549824,2.097940239,0.111308374,0.866424385,0.866424385,1.221720716,7.236487366,,2.32E-03,6250,748.5,61.14715806,7.226253968,,93.85024624,0.567818825,71.57818707,3.388438103,0.793284726,76.23722142,86.74374489,128.013588,87.8878604,11.91049392,12.45247212,,17.36631347,17.36631347,17.98782687,449202.5,420951,53783,345304.5
91005,0,4754758,455253,0,5STAR BANK,Colorado Springs,CO,80914,6/30/2018,NM,,,5.004201288,0.555125193,4.449076095,0.405977099,2.499356642,4.04E-02,1.575806843,1.575806843,2.106847977,9.091287516,,0,,,52.54658385,6.021361111,,95.44030742,1.13344122,1143.670886,7.29E-02,9.91E-02,72.71288791,87.74599039,105.7455302,82.86747644,16.80959916,17.12640645,,21.0456183,21.0456183,22.11104756,207893.5,198153.5,36034.5,157514
27831,358,4523459,671370,0,A J SMITH FEDERAL SAVINGS BANK,Midlothian,IL,60445,6/30/2018,SA,,,2.914898021,0.353870888,2.561027133,0.23047754,2.144894585,-0.062291227,0.373747362,0.373747362,0.492100694,2.468839474,,-1.59E-02,750,,83.30645161,5.173432432,,91.36335853,0.75500646,57.89473684,0.790943333,1.304102067,51.36638857,61.58953672,63.42174519,83.40116082,15.26092249,15.14028418,,36.05214247,36.05214247,36.99788851,192643.5,176335.5,29163.5,100391
35029,0,2775142,2775151,0,AB&T,Albany,GA,31708,6/30/2018,NM,,,4.296489551,0.691641947,3.604847604,0.537445504,2.754689296,0,0.856764589,0.856764589,1.099626993,8.884743194,,-5.69E-03,0,,71.47024504,4.952861111,,92.20428148,1.360806258,3238.333333,3.37E-02,4.20E-02,78.98913647,95.99171216,101.1142381,82.2874545,9.730066236,8.177595333,,10.59849088,10.59849088,11.8504436,177878.5,163668.5,17153,140518
32257,8059,,762773,0,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,6/30/2018,SA,,,4.099052924,0.756887092,3.342165832,0.994755707,3.125672444,8.48E-02,0.727930011,0.727930011,0.971393088,5.397827648,,0,,,74.74272273,3.265071429,,95.10964851,1.014150432,1006.451613,8.72E-02,0.100764947,85.6542814,99.84189896,122.6155698,85.78991615,13.80380465,12.179775,,21.34803828,21.34803828,22.6356318,325306,310218,43869.5,273797
30332,5179,,114774,0,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,6/30/2018,SB,,,4.4851302,0.554000854,3.931129346,1.639248678,5.090999958,0,0,0,0,0,,0.540195821,0,0,100,2.780285714,,87.43191861,1.301138814,94.30147059,1.073887576,1.379765136,66.64953927,93.33685119,97.48728612,71.4075292,27.00818689,23.8709786,,39.22311308,39.22311308,40.52806193,60027.5,52707.5,15769,39985.5
30619,5642,,416272,0,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,6/30/2018,SB,,,4.179466282,0.691005092,3.48846119,0.330695947,2.903923785,2.58E-02,0.635556273,0.635556273,0.635556273,5.315758198,,0.215049139,20,5.12,81.44927536,4.103210526,,92.68736933,1.468428781,607.1428571,0.692654019,0.241858858,58.52669925,79.6717304,83.41956597,73.45980683,11.91108375,11.53283902,,22.10805352,22.10805352,23.36278717,77412.5,71779.5,9255.5,46501
19795,16035,3612794,198149,0,ABBYBANK,Abbotsford,WI,54405,6/30/2018,NM,,,4.571745809,0.984317669,3.58742814,0.391240738,2.405100956,4.94E-02,0.962864047,0.962864047,1.289858937,11.10702027,,4.88E-02,130.4347826,35.34782609,63.88033436,4.746885714,,93.46017339,1.115249431,122.4812896,0.71044073,0.910546774,75.69353742,88.50712235,102.9897194,85.52253809,8.511445098,8.970530102,,10.54920716,10.54920716,11.58872136,485634.5,453918.5,42099.5,376966.5
26549,0,,117672,0,ABINGTON BANK,Abington,MA,2351,6/30/2018,SM,,,4.290014747,0.632359317,3.65765543,0.31544269,3.019237176,7.73E-02,0.59380477,0.593547266,0.599984872,5.696544693,,0,,,79.83281087,5.912415094,,92.44761583,0.602909316,93.29501916,0.499747892,0.646239554,76.86543825,89.85383978,95.69259374,85.54496774,10.34248368,9.986347614,,14.39805875,14.39805875,15.14893657,310674.5,287178.5,32370.5,240871.5
19600,0,2107707,535753,1,"ACADEMY BANK, NATIONAL ASSOCIATION",Kansas City,MO,64154,6/30/2018,N,,,4.547427353,0.778373753,3.769053601,4.88380249,5.453528286,0.644625093,1.730664892,1.730664892,2.327710514,10.70713017,,0.654075778,135.3092784,6.239046392,64.53058399,2.329569892,,94.01000077,1.395620847,142.1720132,0.741518578,0.98164246,72.50611586,96.01742054,101.4453023,75.51350104,16.39572275,16.60312045,,20.52504933,20.52504933,21.77583137,1303083,1224604.5,210626,949125.5
4061,13760,1055708,266253,0,ACB BANK,Cherokee,OK,73728,6/30/2018,NM,,,5.294837788,0.938583962,4.356253826,0.565990008,2.19755897,0.711439954,1.707455891,1.66002656,1.66002656,20.63577851,,0.209445172,432.6923077,14.71153846,47.39726027,5.644652174,,93.02148243,1.268078487,58.41269841,1.733075554,2.170895236,77.24356259,98.40832148,106.0668239,78.4929175,7.913608109,8.51485928,,9.656711754,9.656711754,10.80666042,126504,117624,10176.5,99310
58727,0,3637939,3614837,0,ACCESS BANK,Omaha,NE,68114,6/30/2018,NM,,,4.954002773,0.509858964,4.444143809,0.850300855,3.254005849,0.313186318,1.111811431,1.111811431,1.398376912,8.69046344,,3.22E-02,1176.470588,64.29411765,64.58530432,4.566089286,,92.66408813,1.229676532,1098.762887,9.48E-02,0.11191464,83.69873407,98.36019238,109.4595009,85.09411383,12.90178763,11.10120924,,11.11387601,11.11387601,12.19198369,510878,473072,65359,422979
35189,0,3109904,2859903,0,ACCESS NATIONAL BANK,Reston,VA,20191,6/30/2018,N,,,4.313878223,0.654530384,3.659347839,0.917852162,2.612552301,9.09E-02,1.168200837,1.168200837,1.434728033,8.207670929,,0.007417667,1762.162162,295.6486486,60.72596138,7.447225064,,88.04470674,0.812702586,395.6708921,0.2089726,0.205398629,69.33738343,94.03257356,102.866647,73.73762176,14.07929282,8.9078447,,10.99143951,10.99143951,11.75870246,2868000,2523947,408203.5,1995236.5
58562,0,4556381,3535848,0,ACCESSBANK TEXAS,Denton,TX,76201,6/30/2018,NM,,,4.673618573,0.808802385,3.864816188,0.391293439,2.917222268,0.507441059,0.452186366,0.452186366,0.566078693,4.796005322,,1.06E-02,6428.571429,136,72.28030517,5.816580645,,92.90598622,1.24107791,109.3506494,1.784109942,1.134952483,74.31730204,84.14725275,94.45750436,88.31815611,9.310147853,9.694097013,,12.36469697,12.36469697,13.55685028,354721,330365,33444.5,265063.5
7506,12499,1117464,5210,0,ACNB BANK,Gettysburg,PA,17325,6/30/2018,NM,,,4.315625534,0.446068629,3.869556905,0.645423954,2.471799303,7.97E-02,1.311830415,1.313026568,1.638479728,14.30870023,,0.19112807,53.87205387,11.5976431,58.35911471,4.988863777,,91.40481928,1.05307184,213.2219338,0.400334367,0.493885325,76.63632251,91.81554512,95.50376278,83.46769865,9.244118324,9.131071514,,12.71200919,12.71200919,13.86469067,1605146.5,1469729,147295,1243145.5
18489,12279,5006472,463650,0,ADAMS BANK & TRUST,Ogallala,NE,69153,6/30/2018,SM,,,5.517920164,0.758144571,4.759775594,0.849939395,3.420513769,0.290586668,1.332653879,1.332653879,1.642932318,11.87095551,,5.83E-03,5460,363.3,63.88667992,4.218770492,,94.42745471,1.54497128,479.6632698,0.292344259,0.322094973,89.3611041,109.3080737,115.6374821,81.75160453,11.07475697,11.54097945,,9.31447903,12.15855134,13.41207622,751583,711210,84374,685639
90140,12033,,343903,0,ADAMS COMMUNITY BANK,Adams,MA,1220,6/30/2018,SB,,,4.071291896,0.782692983,3.288598913,0.385315843,2.831812593,9.61E-02,0.379569386,0.386794982,0.487376469,3.882378049,,0.118384363,97.01492537,5.791044776,82.95331162,5.326805825,,91.7393436,0.762294018,195.0747095,0.369444885,0.390770295,83.63907768,103.2219825,110.9970249,81.02835813,9.878413082,8.871769806,,13.42371952,13.42371952,14.55649755,540855,496746.5,53884.5,452762.5
14311,0,1053870,9553,0,ADAMS COUNTY BANK,Kenesaw,NE,68956,6/30/2018,NM,,,3.968994685,1.333477422,2.635517263,0.177413642,1.419309134,0.492815672,0.717046802,0.717046802,0.744151664,8.189109329,,-4.28E-03,-20000,,53.432282,10.19725,,93.85679963,1.248346561,84.89107519,0.872171419,1.470527447,58.56971242,91.03466672,95.56477824,64.33781166,8.762779181,9.466111557,,13.41689306,13.41689306,14.48241188,162332.5,152683.5,14214,93494.5
9812,0,,332756,0,ADAMS STATE BANK,Adams,NE,68301,6/30/2018,NM,,,4.26729498,0.66321967,3.60407531,0.349661012,2.699708277,0,0.975798172,0.975798172,1.008324778,5.140837528,,-0.024604029,0,,72.80701754,5.419555556,,92.55781532,0.900098304,14650,4.10E-03,6.14E-03,66.13703461,93.07539167,98.75103315,71.05748729,19.0380515,19.57515129,,25.81713541,25.81713541,26.61255294,49190.5,45837,9337,32515
28380,1473,2467474,101671,0,ADIRONDACK BANK,Utica,NY,13501,6/30/2018,SM,,,3.759167734,0.404279863,3.354887871,0.598932187,2.963767592,9.47E-02,0.634310045,0.634310045,0.699584684,8.499841421,,6.29E-02,246.7532468,20.7012987,78.86502254,4.283340426,,94.11351252,0.660425034,36.03144724,1.157006115,1.832912872,60.78212471,70.64215417,82.86673506,86.04228654,7.452549959,7.763241739,,14.72493259,14.72493259,15.50280229,802762,755912,59907,490034
27015,13964,4184177,541307,0,ADMIRALS BANK,Boston,MA,2116,6/30/2018,SA,,,5.601952777,1.509103749,4.092849028,0.796586887,6.071794574,-7.41E-02,-1.325706644,-1.325706644,-1.325706644,-13.68290762,,0.500054448,-17.77003484,-3.355400697,126.6645924,4.180727273,,94.83198516,0.880073442,33.60296596,2.150561016,2.619035009,81.39007277,118.9086442,176.4163394,68.44756603,9.497042707,9.271023104,,11.93615676,11.93615676,12.97016433,275174,260552,26661,229575
8251,0,1399505,94858,0,ADRIAN BANK,Adrian,MO,64720,6/30/2018,SM,,,4.465791409,0.441896791,4.023894618,0.538079324,2.014276005,1.000095079,1.397315942,1.411401788,1.411401788,13.56069834,,0.339829024,443.75,10.6375,45.65772669,4.655766667,,95.84243197,1.280915934,149.8150432,0.580641928,0.854998208,67.04159,75.3245813,77.58252138,89.00360127,10.62982824,10.7555056,,15.43152017,15.43152017,16.65608402,141986.5,136683.5,14778,94165
8822,0,1125254,293352,0,ADRIAN STATE BANK,Adrian,MN,56110,6/30/2018,NM,,,4.931230395,0.666856779,4.264373615,0.280019941,2.638975806,0.101825433,1.663148739,1.663148739,1.663148739,17.85673613,,-1.04E-02,-1200,,59.92292871,3.89625,,96.66131964,0.976130359,2884.615385,2.78E-02,3.38E-02,81.36455994,90.15332844,96.99395732,90.25131002,9.483477703,9.29197995,,11.37531641,11.37531641,12.33412595,47139.5,45587,4390.5,38538
18152,15877,1066928,438050,0,ADVANTAGE BANK,Oklahoma City,OK,73141,6/30/2018,NM,,,5.272946067,0.670969624,4.601976443,0.737438407,4.478262327,0,0.489390943,0.489390943,0.489390943,3.89957265,,2.30E-02,0,36.5,90.14844804,2.217111111,,91.78443754,1.160776161,31.04247104,3.713541145,3.739316239,57.18151749,65.44307428,66.40284002,87.37596472,12.54886238,13.40841045,,17.17997341,17.17997341,18.05619129,59666,54846,7488,34852
57072,0,,2927615,0,ADVANTAGE BANK,Loveland,CO,80538,6/30/2018,NM,,,5.973935833,0.782301121,5.191634712,-0.150080701,2.224040729,0,2.571192915,2.5694851,2.537140122,23.68409284,,0,,,45.95108696,8.001948718,,93.9085351,0.839604671,687.2204473,0.332931722,0.122173995,81.40356836,100.8843829,105.3701046,80.68996014,11.07807073,10.91317146,,13.75877044,13.75877044,14.64083753,309167,292470.5,33541.5,255165
10375,14584,3155273,189549,0,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,6/30/2018,NM,,,3.933452347,0.41104727,3.522405077,0.434389648,2.051440142,0,1.297563915,1.297563915,1.673100771,10.55120353,,0,,,55.07900677,5.331037037,,93.82928761,1.192972456,1195.918367,6.81E-02,9.98E-02,67.43875835,78.26269239,79.86079688,86.16973975,12.29140324,12.31398784,,16.13933609,16.13933609,17.21199696,142729,133318,17552.5,98361
34885,14544,3823291,965789,0,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,6/30/2018,N,,,5.774229311,1.317321756,4.456907555,1.34870529,4.344575511,0,0.988536302,0.988536302,1.262074858,10.07285589,,0.261280206,0,5.426020408,77.48968145,3.107,,95.29133682,1.266852268,907.4418605,0.822941981,0.13960699,89.7959033,114.2484944,131.2162634,78.59701237,9.890510626,10.13123987,,11.46850872,11.46850872,12.71960009,674128,644034,66158,600122
57264,0,3118456,3118447,0,AFFINITY BANK,Atlanta,GA,30339,6/30/2018,NM,,,4.368248722,0.916490713,3.45175801,8.19E-02,2.424647469,0,0.674072118,0.674072118,0.899720993,6.371308733,,-7.15E-03,0,,72.9355815,9.857896552,,93.9901147,1.25401532,1105.836576,0.688403136,0.113399696,78.28137079,108.4632236,111.2691112,72.17319215,10.37711759,9.631883372,,10.45029142,10.45029142,11.55531535,278308.5,261432,29444.5,223717.5
35267,14939,,2909330,0,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,6/30/2018,SA,,,2.196749106,4.42E-02,2.152519258,15.88413083,6.475745878,0,8.390938744,8.390938744,11.15599844,8.749102936,,,,,36.72776646,3.366,,80.8704694,,,0,,0,0,,1.485442662,96.29233512,97.18087959,,510.764623,510.764623,510.764623,33417,27131,32049,
3304,0,3183959,1006951,0,AIMBANK,Littlefield,TX,79339,6/30/2018,NM,,,4.932300521,0.768561718,4.163738802,0.716165491,3.086277758,3.60E-02,1.248631755,1.248631755,1.503914845,12.59717883,,4.74E-02,107.8431373,46.18627451,64.96149226,5.447221311,,93.53949449,1.180041801,4414.901961,0.251218474,2.67E-02,70.93223948,80.03130706,91.95984409,88.6306148,10.40649391,9.595692778,,12.14059472,12.14059472,13.23913124,1223739.5,1149159.5,121297,860231.5
35314,0,3047583,2877484,0,ALAMERICA BANK,Birmingham,AL,35205,6/30/2018,NM,,,5.328855304,1.253848307,4.075006997,-8.971597073,5.145834288,0,-10.78058395,-10.78058395,-10.78058395,-63.67656349,,-5.23E-02,0,,-91.32321041,3.816875,,80.76305879,2.224799663,34.44897959,17.82872114,6.458245466,60.73685934,96.74491393,106.4699466,62.78041592,16.69887015,15.27320008,,21.25305058,21.25305058,22.50694269,32725.5,26797.5,5540.5,22961.5
13947,0,1061222,869953,0,ALAMOSA STATE BANK,Alamosa,CO,81101,6/30/2018,NM,,,4.027796032,0.161111841,3.866684191,0.199611731,1.733214053,7.47E-02,2.091866025,2.091866025,2.091866025,23.07038346,,0,,,44.44444444,7.066742857,,95.8788854,1.599163397,5662.162162,1.50E-02,2.82E-02,52.11978847,57.46463931,60.13313057,90.69888734,9.113513601,9.484390541,,16.76069515,16.76069515,18.01377824,246478.5,235861,22349,130086
