cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,idntilrq,idntigrq,intincyq,intexpyq,nimyq,noniiayq,nonixayq,elnatryq,noijyq,roaq,roaptxq,roeq,roeinjrq,ntlnlsqr,elnatqr,iderncvq,eeffqr,astempm,iddivnir,ernastr,lnatresr,lnresncr,nperfv,nclnlsr,lnlsntv,lnlsdepr,idlncorr,depdastr,eqv,rbc1aaj,cblrind,idt1cer,idt1rwajr,rbcrwaj,asset2,ernast2,eq2,lnlsgr2
4829,0,2706726,746223,0,1880 BANK,Cambridge,MD,21613,3/31/2016,SM,,,4.187572129,0.126089492,4.061482637,0.465371362,2.811248799,0,1.330175909,1.332711993,1.332711993,11.05312282,,-8.89E-02,0,,64.66625842,6.29202,,90.90816622,0.674607865,26.30141662,2.170368181,2.56491076,72.11928761,84.28983267,88.57345857,85.56107578,12.30701746,11.34962416,,15.47428411,15.47428411,16.26355113,315447,285511.5,38034.5,224943
57899,0,4526496,3317192,0,1ST ADVANTAGE BANK,Saint Peters,MO,63376,3/31/2016,NM,,,4.520757504,0.548610012,3.972147492,0.53624978,3.631445875,9.88E-02,0.348091962,0.348091962,0.348091962,4.06202827,,0.399569036,30,1.357142857,89.04267589,4.759611111,,89.12142682,0.935474782,98.66270431,7.807593991,0.94815441,82.07486606,95.54583254,102.6016664,85.90104234,8.858099985,8.92164285,,9.750862994,9.750862994,10.60933197,85035,75828,7287,70075.5
22039,0,1128415,564856,0,1ST BANK,Broadus,MT,59317,3/31/2016,SM,,,3.006322489,0.100489888,2.905832601,0.457537248,2.0007561,0,1.147720553,1.147720553,1.147720553,10.93158526,,0,,,63.54679803,6.3035,,92.36535258,4.067171821,,0,0,46.44641866,52.24393291,52.24393291,88.9029904,10.88482589,10.79513049,,21.60938546,21.60938546,25.51868037,51580.5,47766,5415.5,23967.5
16419,17301,1055780,419255,0,1ST BANK & TRUST,Broken Bow,OK,74728,3/31/2016,SM,,,4.379729045,0.13073818,4.248990865,0.935558245,2.294486202,6.81E-02,2.421793178,2.421793178,2.421793178,27.72411456,,-4.94E-02,-230,,47.95792079,3.292761905,,90.13998959,1.287262036,592.0454545,0.127263261,0.217426217,57.77824377,63.46048462,64.20960432,91.04601724,8.733441314,8.640947631,,13.88987567,13.88987567,15.12374186,135106.5,122382,11802,80918.5
30367,5236,3848427,148470,0,1ST BANK OF SEA ISLE CITY,Sea Isle City,NJ,8243,3/31/2016,SB,,,3.78500813,0.206386136,3.578621994,0.325804872,2.77107442,0.519901392,0.23915464,0.23915464,0.310207831,2.301150575,,0,,,76.94898941,6.324702703,,91.68083961,1.163726037,38.91615943,2.647704838,2.990341426,71.93287581,81.9170576,86.73158668,87.81184032,10.28015418,10.36046512,,16.44068723,16.44068723,17.69131938,230813,211254.5,23988,169234
57298,0,3559844,3048487,0,1ST BANK YUMA,Yuma,AZ,85364,3/31/2016,NM,,,4.787347724,0.183525453,4.603822271,0.651778633,3.375436363,0.086328296,0.942417228,0.942417228,1.41290644,10.34979952,,-6.43E-02,-181.8181818,,68.29988194,4.453212121,,92.23236887,0.964167577,106.3829787,0.886659953,0.906317523,68.14862952,75.06624142,79.04442813,90.78465663,8.741732219,8.142403821,,9.926754725,9.926754725,10.7891871,278008.5,255005.5,25314.5,205376
32487,8322,1064791,941653,0,1ST CAMERON STATE BANK,Cameron,MO,64429,3/31/2016,NM,,,2.974061878,0.249096553,2.724965325,0.245720222,2.587289399,0,0.173449569,0.173449569,0.267401418,1.976528721,,0,,,90.63291139,4.123857143,,95.72349049,0.940817268,,0,0,48.32854124,65.83144583,71.76255755,73.4125472,8.431773305,8.780347029,,20.92683346,20.92683346,22.06603044,55347.5,52991.5,4857,28430
58485,0,,3594797,0,1ST CAPITAL BANK,Monterey,CA,93940,3/31/2016,NM,,,3.359558883,0.139593859,3.219965024,5.17E-02,2.27125298,0,0.527188295,0.527188295,0.889630247,6.263345196,,-2.01E-02,0,,71.85501066,7.491337838,,96.64134613,1.563886337,351.4792899,0.3048566,0.444944092,67.44420132,73.6898225,74.35840831,91.52444535,8.195230888,8.581093516,,13.56201556,13.56201556,14.81926808,534154.5,515782,44960,378267
57657,0,3602236,3247598,0,"1ST CENTURY BANK, NATIONAL ASSOCIATION",Los Angeles,CA,90067,3/31/2016,N,,,3.922698605,0.110197639,3.812500966,0.108198555,3.419400572,0.108742267,0.153326596,0.153326596,0.266962264,1.737496342,,0,,,90.10028653,9.2431,,96.5272744,1.503819876,1286.657303,9.63E-02,0.116878043,81.14444829,91.54197052,104.1213249,88.64179767,8.851197109,9.139775865,,9.8727422,9.8727422,11.12525087,735684.5,711449,64921,603807.5
35456,0,3118513,2920773,0,1ST COLONIAL COMMUNITY BANK,Collingswood,NJ,8108,3/31/2016,NM,,,3.529645096,0.426574647,3.103070449,0.698101589,2.276198546,0.252630249,0.773890664,0.773890664,1.183151668,12.01719544,,0.254226597,150.7537688,8.567839196,61.32032668,8.993703704,,97.25939958,1.402133165,223.2604374,0.548325989,0.628025808,65.04076926,70.40846122,76.59945438,92.37635383,6.472223366,6.021307797,,10.51743648,10.51743648,11.77107979,475002.5,461349.5,30589.5,313106.5
