cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,idntilrq,idntigrq,intincyq,intexpyq,nimyq,noniiayq,nonixayq,elnatryq,noijyq,roaq,roaptxq,roeq,roeinjrq,ntlnlsqr,elnatqr,iderncvq,eeffqr,astempm,iddivnir,ernastr,lnatresr,lnresncr,nperfv,nclnlsr,lnlsntv,lnlsdepr,idlncorr,depdastr,eqv,rbc1aaj,cblrind,idt1cer,idt1rwajr,rbcrwaj,asset2,ernast2,eq2,lnlsgr2
31410,6903,3834710,535575,0,"1ST FEDERAL SAVINGS BANK OF SC, INC.",Walterboro,SC,29488,12/31/2018,SA,,,4.588883219,0.450442525,4.138440695,1.004563684,3.743880514,0,1.163877749,1.163877749,1.163877749,12.80584297,,0.102879188,0,14.61111111,76.28494139,3.58052,,94.08912672,1.217818757,762.6086957,0.368661535,0.159691171,79.47113827,94.90121266,96.30547207,83.74090914,9.387463273,9.662110224,,17.34391873,17.34391873,18.59976803,90387.5,85249.5,8215,69985
1673,0,,526452,0,1ST FINANCIAL BANK USA,Dakota Dunes,SD,57049,12/31/2018,NM,,,21.96554394,2.541473539,19.4240704,2.967620545,14.16645827,3.988782109,1.344479773,1.344479773,1.745799245,5.724208738,,4.805933194,107.7702703,1.549388674,71.18451366,1.923229462,,87.21917808,4.981013387,164.7237902,2.332891442,3.023857926,72.97805273,103.3391109,348.8407134,70.61997349,23.41994403,23.81575065,,26.5971452,26.5971452,27.88536654,671784,585644.5,157786,517360.5
6646,8805,,480723,0,1ST NATIONAL BANK,Lebanon,OH,45036,12/31/2018,N,,,4.487585971,1.258475196,3.229110775,2.835478597,5.24080719,7.68E-02,0.423566075,0.423566075,0.423566075,4.850160206,,-2.39E-02,-437.5,,91.28440367,2.629838235,,90.03069972,0.904244757,74.84197219,0.987535579,1.20820541,72.55758294,86.11914939,93.95655322,84.25255412,8.955482612,8.033390675,,12.04749541,12.04749541,13.16459674,182262,164008,15917,134052
57633,0,4347208,1018927,0,1ST SECURITY BANK OF WASHINGTON,Mountlake Terrac,WA,98043,12/31/2018,SB,,,5.967778672,1.133364714,4.834413958,3.09284291,3.762403989,8.25E-02,3.367812551,3.382805825,3.7942743,29.77694841,,-4.69E-03,-2071.428571,,48.90622667,3.824240566,,92.90085959,0.897412699,296.5658021,0.299294841,0.302601545,84.10339209,105.8548108,125.1017579,79.45164843,11.27822888,10.67477466,,12.61599861,12.61599861,13.52353768,1405697,1317140,159694,1195237.5
9087,10250,1199602,991340,0,1ST SOURCE BANK,South Bend,IN,46601,12/31/2018,SM,,,4.763215687,0.785144679,3.978071008,1.581408608,3.075628925,0.299022129,1.436603549,1.436603549,1.845835237,12.33283084,,0.20926413,185.6296881,13.31504145,58.90607869,5.455225499,,91.35660089,2.072913129,339.2274707,0.475621535,0.611068769,75.45913075,92.64977676,106.5130646,81.44556132,11.77600509,10.82323238,,12.00270908,12.02962851,13.28702287,6289835.5,5753844,732678.5,4841728
57626,0,3223293,3223305,0,1ST STATE BANK,Saginaw,MI,48604,12/31/2018,NM,,,4.917793233,0.492885155,4.424908078,0.472408907,3.187319854,0.345665054,0.769104746,0.769104746,0.973623236,8.144278797,,-6.38E-02,-774.1935484,,70.7254714,4.642393443,,91.31348301,1.442162489,103.9173014,1.078443143,1.387798248,69.14007048,81.87292229,83.85583965,84.44803062,9.351804115,9.421299093,,10.83897075,10.83897075,12.01005539,277725.5,253203,26227,194493.5
22543,14261,3070152,170640,0,1ST STATE BANK OF MASON CITY,Mason City,IL,62664,12/31/2018,NM,,,3.419937926,0.406020028,3.013917898,0.360285977,2.296823103,1.125893678,-0.165131073,-0.165131073,-0.165131073,-1.239785855,,3.92196098,76.53061224,0.653061224,70.50691244,6.7235,,96.32631814,1.203819012,51.78571429,0.870082546,2.324616023,35.39823009,40.97972537,41.45258208,86.37986168,13.48256117,14.6766264,,33.08419244,33.08419244,34.08075601,26645.5,25614.5,3549,9995
8426,10595,1830240,526519,1,1ST SUMMIT BANK,Johnstown,PA,15904,12/31/2018,NM,,,3.999821312,1.122951918,2.876869394,0.50074014,1.957749576,4.18E-02,1.091195588,1.026175355,1.179664745,11.51388881,,0.144987592,57.29166667,17.76041667,60.17750788,5.842944751,,95.55614601,1.070920883,204.6528275,0.302012249,0.52328663,49.94596118,56.71760225,60.68012191,88.06077689,9.146035309,9.656293263,,17.52993717,17.52993717,18.78451239,1052841.5,1007345,93834.5,529700.5
57869,0,,3309393,0,"1ST TRUST BANK, INC.",Hazard,KY,41701,12/31/2018,NM,,,4.339382576,1.245995554,3.093387021,0.261247496,2.249895105,0.126665453,0.568411219,0.568411219,0.718826445,6.661563797,,0.121358332,129.0322581,8.612903226,72.68542199,5.14344,,92.16516573,0.839614263,97.02748177,0.888121568,0.865336549,79.44760705,90.89966722,131.9996641,87.40142784,8.456597141,9.138880616,,11.21711373,11.21711373,12.10781033,252634,231461.5,21556.5,204353.5
31249,6607,4498726,350572,1,1ST UNITED BANK,Faribault,MN,55021,12/31/2018,NM,,,4.080322963,0.283563044,3.796759919,1.031214387,3.132556911,0.166773216,1.267476443,1.267476443,1.267476443,10.29374418,,0,,,62.75106512,4.746,,93.15844922,0.820708845,115.8730159,0.353982301,0.708282976,49.56735497,56.92140178,57.3875002,87.08034836,12.7489816,10.65680917,,17.1707755,17.1707755,17.84292061,143908,134009,17719.5,71868.5
9751,0,3304352,340256,0,21ST CENTURY BANK,Loretto,MN,55357,12/31/2018,NM,,,4.415478191,0.957955757,3.457522434,0.241464229,2.109185773,0.170646098,0.863469257,0.863469257,1.21670668,7.253375382,,0,,,60.32210835,7.886629032,,94.35099423,0.545868697,95.98572703,2.945164437,0.568697778,80.18512345,92.090775,136.7836061,87.07183044,11.5569226,12.03530255,,15.90970154,15.90970154,16.50578215,468806.5,441356.5,55808.5,378150
16910,0,3438051,449430,0,22ND STATE BANK,Louisville,AL,36048,12/31/2018,NM,,,4.969547422,1.281554159,3.687993263,0.556258084,3.862102756,0.2219268,-0.135461813,-0.135461813,-0.135461813,-1.45742083,,0.447291044,68.75,0.267857143,97.81021898,3.483292683,,91.76977208,1.026073163,35.78838174,2.511640934,2.867056608,69.90512201,77.15581866,82.24657083,90.60252775,9.165703883,10.44688485,,13.55862043,13.55862043,14.53233484,138784.5,127657.5,12899.5,100158.5
91005,0,4754758,455253,0,5STAR BANK,Colorado Springs,CO,80914,12/31/2018,NM,,,5.418966879,0.641954394,4.777012485,0.341917273,3.328996745,0.152171973,1.042659816,1.042659816,1.390213088,5.969667635,,0,,,67.37369842,4.759954545,,95.35996333,1.239075815,15464.28571,6.68E-03,8.01E-03,82.39287999,100.7161409,108.2517816,81.80702642,17.9021954,17.17464337,,20.38872649,20.38872649,21.58962952,212917,201883.5,37188,170931
27831,358,4523459,671370,0,A J SMITH FEDERAL SAVINGS BANK,Midlothian,IL,60445,12/31/2018,SA,,,3.102161849,0.424986569,2.67717528,0.302975416,2.202060452,-0.164660552,0.55545493,0.55545493,0.71352906,3.737075332,,-2.11E-02,1500,,80.04788508,5.1866,,91.35299205,0.702748286,59.68778696,0.640111055,1.177373667,50.5941134,60.55914546,62.01359864,83.54495926,15.04866937,14.81007327,,33.50720349,33.50720349,34.32221985,182193,166593.5,27080,94644.5
35029,0,2775142,2775151,0,AB&T,Albany,GA,31708,12/31/2018,NM,,,4.750751177,0.979487543,3.771263634,0.538168167,2.651780241,0,1.050295938,1.050295938,1.345420417,10.72219761,,-5.23E-03,0,,66.34093377,5.385666667,,92.55585814,1.207675874,5442.857143,1.81E-02,2.22E-02,80.37589486,98.01746044,108.1999083,82.00160921,9.442243816,8.464961372,,9.891413916,9.891413916,11.10678695,184329,169068,18056,153007.5
32257,8059,,762773,0,ABACUS FEDERAL SAVINGS BANK,New York,NY,10013,12/31/2018,SA,,,4.326826854,0.952001204,3.37482565,0.68376675,3.162125474,2.84E-02,0.522880456,0.522880456,0.709792474,3.954593748,,0,,,81.07370337,4.299924051,,95.29871002,1.012915103,1033.807829,8.27E-02,9.80E-02,83.57256825,96.84782572,127.3927852,86.2926634,13.22602107,11.83650442,,21.34475223,21.34475223,22.63341479,338127,322268.5,44707.5,285409
30332,5179,,114774,0,ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK),Abbeville,LA,70510,12/31/2018,SB,,,4.725071465,0.52967883,4.195392635,3.095395962,5.413309839,0,1.039064842,1.039064842,1.307913787,3.582164329,,0,,,80.54054054,2.624333333,,86.26952877,1.329256601,84.375,1.114115149,1.575415231,69.0969135,100.0735835,104.9816668,69.04610695,29.10308287,26.42996216,,40.04954353,40.04954353,41.35771543,55049.5,47576,15968,39463.5
30619,5642,,416272,0,"ABBEVILLE FIRST BANK, SSB",Abbeville,SC,29620,12/31/2018,SB,,,4.351252463,0.83309879,3.518153673,0.384727864,2.609910642,0.202761982,0.821445979,0.821445979,0.821445979,7.410012897,,0.836693766,40.20618557,2.030927835,71.81688126,4.555294118,,92.38894628,1.350914614,371.0059172,0.739927686,0.364122121,59.12448347,80.25872949,83.28815964,73.66735537,11.15831612,10.54980247,,20.52866811,20.52866811,21.78265866,76937.5,71060,8529,46373
19795,16035,3612794,198149,0,ABBYBANK,Abbotsford,WI,54405,12/31/2018,NM,,,4.728791471,1.107483304,3.621308167,8.27E-02,2.414789392,0.238615553,0.606878889,0.606878889,0.802543642,7.029180773,,-2.12E-02,-1428.571429,,69.48216341,4.932669903,,93.00817809,1.155106834,148.8544692,0.644996211,0.775997416,77.69557045,94.18445402,111.2196166,82.4929881,8.626455276,8.903216517,,10.48666907,10.48666907,11.57561496,502901,468449.5,43419,395930
26549,0,,117672,0,ABINGTON BANK,Abington,MA,2351,12/31/2018,SM,,,4.637415225,0.660303427,3.977111798,0.340305312,3.803714465,0,0.197788015,0.197762332,0.210604042,1.868875338,,0,,,92.93026232,5.817111111,,92.46125734,0.622686447,98.12661499,0.492799022,0.63457447,77.17461894,90.58617352,96.70115759,85.19470018,10.54806382,10.20055157,,14.3897689,14.3897689,15.15327042,311485,287746.5,32961,242738
19600,0,2107707,535753,1,"ACADEMY BANK, NATIONAL ASSOCIATION",Kansas City,MO,64154,12/31/2018,N,,,4.941879532,1.098296556,3.843582976,4.035784585,5.697073992,0.571478984,1.014089457,1.014089457,1.388122452,6.45177417,,0.654059865,115.7407407,3.96875,74.24615614,2.785064762,,94.35211902,1.315896516,297.131063,0.337788161,0.442867367,73.83677151,93.81607509,103.3249112,78.70375246,15.2086059,16.11208012,,18.96306484,18.96306484,20.21314493,1399876.5,1318769.5,220032.5,1056784
4061,13760,1055708,266253,0,ACB BANK,Cherokee,OK,73728,12/31/2018,NM,,,5.539768088,1.241221623,4.298546464,0.492510368,2.444422622,2.779813118,-0.755383999,-0.764448607,-0.764448607,-9.059982095,,3.488971669,101.6574586,0.740331492,54.49628127,6.012181818,,92.23016905,1.59031661,85.96123625,1.477303656,1.850039249,76.7729156,96.60283303,103.1049468,79.47273717,8.324764871,8.62612376,,10.10176462,10.10176462,11.35404949,132383,122460,11170,103755.5
58727,0,3637939,3614837,0,ACCESS BANK,Omaha,NE,68114,12/31/2018,NM,,,5.19982326,0.610262114,4.589561146,0.804205102,3.224364548,0.516773448,1.069004344,1.069004344,1.323996205,8.379533123,,0.348931109,181.6976127,6.472148541,62.76437295,4.717256637,,92.73857987,1.338285593,846.9241774,0.131132164,0.158017167,81.87543382,100.5274711,108.7942905,81.4458306,12.79073258,10.4726597,,11.15871197,11.15871197,12.31467072,530213,492247.5,67641,432177
35189,0,3109904,2859903,0,ACCESS NATIONAL BANK,Reston,VA,20191,12/31/2018,N,,,4.546733568,0.864653093,3.682080475,0.659803912,2.143270761,0.198536784,1.333171857,1.333108325,1.587103051,9.615205619,,0.12350755,224.5508982,20.19610778,52.14593721,8.420341667,,88.74818025,0.827917783,256.2870031,0.253321734,0.323043218,71.84354818,95.15206434,105.4007344,75.50393013,13.98762191,8.947956154,,10.53809629,10.53809629,11.34361409,3022110,2683157,419003,2163430.5
58562,0,4556381,3535848,0,ACCESSBANK TEXAS,Denton,TX,76201,12/31/2018,NM,,,4.780224091,0.925462339,3.854761752,0.283061534,2.761446168,0,0.892814387,0.892814387,1.116284019,9.635786784,,-1.44E-03,0,,70.60922064,6.235327869,,93.81682901,1.281781437,115.086483,0.820812136,1.113754981,72.75308593,80.55332379,91.74853369,90.31667784,9.344954056,9.658352613,,12.47462946,12.47462946,13.70026095,375890,350527.5,34828.5,276944.5
7506,12499,1117464,5210,0,ACNB BANK,Gettysburg,PA,17325,12/31/2018,NM,,,4.551869561,0.515502025,4.036367536,0.686733919,2.47292713,0.207952915,1.4059036,1.352427896,1.646497782,14.28534512,,9.32E-02,283.3333333,26.16666667,55.7356053,5.027523077,,91.7850356,1.071785201,206.5069506,0.423331263,0.519006841,78.88325494,95.03903954,99.49216048,83.0008966,9.58728721,9.439557816,,12.89287249,12.89287249,14.06707989,1634985.5,1501449,154788,1288215.5
18489,12279,5006472,463650,0,ADAMS BANK & TRUST,Ogallala,NE,69153,12/31/2018,SM,,,5.673241154,0.954371963,4.718869191,0.734254598,3.652380487,0,1.233629422,1.233629422,1.537951912,11.37998846,,0.174403961,0,9.747572816,70.36891294,4.264398907,,94.33984508,1.494887256,617.7608441,0.218610045,0.241984786,88.98992164,104.4965174,111.4861578,85.16065788,11.02071413,10.99078606,,9.325298992,12.15097592,13.40388107,783379.5,739753.5,84921,708699.5
90140,12033,,343903,0,ADAMS COMMUNITY BANK,Adams,MA,1220,12/31/2018,SB,,,4.244135772,1.02184803,3.222287741,0.380235405,2.692233501,6.12E-02,0.473973512,0.53941988,0.681921266,5.709083218,,-9.18E-02,-78.57142857,,80.1161103,5.856151515,,92.53655398,0.780247493,165.8064516,0.437768107,0.470577282,84.55565157,105.9094857,115.9570819,79.83765668,9.27178362,8.46036199,,13.55875704,13.55875704,14.75627964,575433,530803,54369.5,488057.5
14311,0,1053870,9553,0,ADAMS COUNTY BANK,Kenesaw,NE,68956,12/31/2018,NM,,,4.422024257,1.535460165,2.886564092,0.24152516,1.851692896,0,1.053712709,1.053712709,1.096334796,11.78261733,,0,,,62.81124498,11.11493333,,93.28231089,1.191755301,192.5159236,0.376670425,0.619042456,60.12211799,96.62518436,104.09579,62.22199563,9.241021089,9.637995326,,13.31755541,13.31755541,14.31107167,168926.5,158389,15107,102961.5
9812,0,,332756,0,ADAMS STATE BANK,Adams,NE,68301,12/31/2018,NM,,,4.475262688,0.757221253,3.718041434,0.272307708,2.891267132,0,0.848959324,0.848959324,0.880995525,4.503212787,,-3.46E-02,0,,76.64543524,5.516111111,,94.76080169,0.845167596,9800,6.04E-03,8.62E-03,69.47728875,102.7495606,108.2034068,67.61808843,19.13385034,19.74192237,,25.3609001,25.3609001,26.12838385,49943.5,47014,9415.5,34653
28380,1473,2467474,101671,0,ADIRONDACK BANK,Utica,NY,13501,12/31/2018,SM,,,3.994716748,0.516963344,3.477753404,0.614857817,3.048227608,2.90E-02,0.702694648,0.702694648,0.787635759,9.550359122,,-4.74E-02,-101.6949153,,78.87112887,4.346269841,,93.63304908,0.686934026,31.2802263,1.460840348,2.196064758,60.33282813,72.5420856,85.29022021,83.16941487,7.524423425,7.607321172,,14.92784806,14.92784806,15.74129207,828809.5,774523,60982,497920
27015,13964,4184177,541307,0,ADMIRALS BANK,Boston,MA,2116,12/31/2018,SA,,,5.41495529,1.959216133,3.455739157,-1.10795569,7.071913196,0.39024473,-5.325992208,-5.325992208,-5.325992208,-53.92660038,,0.272987374,176.9230769,-22.37692308,322.5575854,4.072067797,,94.73802507,1.071712446,43.02848576,1.943376122,2.490704535,77.1889516,112.2988046,123.5850377,68.73532791,9.038010089,8.948964037,,11.30663539,11.30663539,12.4934098,235749.5,221313,23283.5,190485
8251,0,1399505,94858,0,ADRIAN BANK,Adrian,MO,64720,12/31/2018,SM,,,4.622309082,0.503390483,4.118918599,0.62069332,3.888544453,0.141710804,0.532832622,0.260747879,0.260747879,2.449740381,,0.362751281,57.47126437,2.735632184,85.2173913,4.598193548,,96.25238523,1.239342899,117.9030663,0.730300819,1.051154086,66.63766977,74.7466163,76.94451195,89.15141991,10.49851274,10.85503129,,15.11120802,15.11120802,16.29266939,141132.5,135084,15022,95933.5
8822,0,1125254,293352,0,ADRIAN STATE BANK,Adrian,MN,56110,12/31/2018,NM,,,5.271631924,0.716532495,4.55509943,0.275808921,3.252922865,9.73E-02,1.2573642,1.2573642,1.2573642,13.61889072,,-4.98E-02,-240,,70.59859155,4.569,,94.35722955,0.999161198,3115.384615,2.59E-02,0.032071841,79.84440598,89.47579656,98.65522667,89.23575877,9.124733879,9.350163628,,11.11111111,11.11111111,12.08937198,49309.5,46892.5,4552.5,40192
18152,15877,1066928,438050,0,ADVANTAGE BANK,Oklahoma City,OK,73141,12/31/2018,NM,,,5.646753594,0.80122855,4.845525043,0.786730023,5.026717491,0,0.181017527,0.208866378,0.208866378,1.595850788,,0.389283261,0,0.764705882,96.52406417,2.31268,,91.64259647,1.022021457,67.28624535,3.282771503,1.518915867,60.63614508,69.85752715,70.93027961,86.79973018,13.14146358,13.87800292,,18.58992467,18.58992467,19.4420904,57453,52419.5,7519.5,34936
57072,0,,2927615,0,ADVANTAGE BANK,Loveland,CO,80538,12/31/2018,NM,,,5.987700574,0.951821625,5.03587895,0.583975406,2.678054616,0,1.962363171,1.892131767,2.616312723,15.68042212,,0,,,49.06787763,7.7603,,95.5507519,0.826360556,707.5657895,0.331817069,0.116789219,83.1626999,102.1167265,107.4828771,81.4388619,12.35873613,11.95625402,,15.07536067,15.07536067,15.94290577,310972,296274,37524.5,259905
10375,14584,3155273,189549,0,ADVANTAGE COMMUNITY BANK,Dorchester,WI,54425,12/31/2018,NM,,,4.006605092,0.452920576,3.553684516,0.47037833,3.200735304,0,0.502818215,0.502818215,0.57851128,4.07057858,,-4.25E-03,0,,84.69241774,5.588814815,,92.46046999,1.256865001,6094.736842,0.012591287,2.06E-02,60.28973214,70.64067025,72.17739696,85.34705563,12.2374054,12.56967727,,17.72366055,17.72366055,18.84317176,147966,137772.5,18277.5,94152.5
34885,14544,5189450,965789,0,"AFFILIATED BANK, NATIONAL ASSOCIATION",Bedford,TX,76021,12/31/2018,N,,,6.452542817,1.259440765,5.193102052,0.967195148,4.065378253,0.547859414,0.846840346,0.846840346,1.087549949,5.690394943,,4.79E-02,1341.333333,40.04,71.31257165,3.815675127,,91.52321176,0.263212525,234.9930844,0.328726812,0.112008626,85.64550718,110.7613404,132.1491398,77.32436862,14.66206724,10.91240004,,11.87681229,11.87681229,12.14528874,734495,669503.5,109307,626327
57264,0,3118456,3118447,0,AFFINITY BANK,Atlanta,GA,30339,12/31/2018,NM,,,4.552743742,1.026613519,3.526130223,0.186728126,2.22275628,0,0.945812535,1.142499494,1.524254773,10.72222493,,-5.11E-03,0,,63.54290233,10.60422222,,93.65975817,1.19175601,882.0433437,0.681070433,0.135113089,82.5003318,112.6166286,115.0252003,73.25768213,10.92646535,10.10498871,,11.0150217,11.0150217,12.10040878,289190.5,271572.5,30814.5,235004
35267,14939,,2909330,0,AIG FEDERAL SAVINGS BANK,Wilmington,DE,19809,12/31/2018,SA,,,2.503101904,4.32E-02,2.459944975,15.50035241,5.235828023,0,9.182836841,9.182836841,12.23227514,9.521536809,,,,,29.97364954,3.508,,80.49315849,,,0,,0,0,,1.425313569,96.69327252,97.59036145,,534.7600069,534.7600069,534.7600069,34760.5,27805.5,33524,
3304,0,3183959,1006951,0,AIMBANK,Littlefield,TX,79339,12/31/2018,NM,,,5.182769481,0.979632237,4.203137244,0.604134373,2.725979224,5.96E-02,1.390639821,1.390752609,1.760636698,13.3901349,,3.11E-02,271.0526316,82.81578947,58.11704835,5.765703704,,93.75925188,1.15746453,739.9608866,0.178435563,0.156422393,69.18496345,78.6710937,90.71763484,87.94203842,10.4515419,9.670776476,,12.50709319,12.50709319,13.58062405,1383136,1297221.5,143658,978910.5
35314,0,3047583,2877484,0,ALAMERICA BANK,Birmingham,AL,35205,12/31/2018,NM,,,5.039730833,1.298112487,3.741618345,-0.627438678,7.168486892,0,-4.721476049,-4.721476049,-4.721476049,-25.62519953,,2.204135922,0,-3.459770115,292.9487179,2.984875,,78.81820847,2.272270259,25.20446097,17.71012186,9.015349554,61.05783324,83.32857061,89.17976635,73.27358767,19.05439926,17.56688147,,23.74491897,23.74491897,25.00131975,25500.5,20953.5,4698.5,15788.5
